id,user,claim,label,sandbox,oracle,flag,condition,created_at,updated_at,deleted,note,claim_text,claim_deleted
2421,96,2657,NOT ENOUGH INFO,"0","0","0",,1615884405,1615884405,"0",,Petr Robejšek chce získat hlasy voličů ODS.,"0"
2424,96,2658,SUPPORTS,"0","0","0",,1615884695,1615884695,"0",,Petr Robejšek se chce v příštích volbách se stranou Realisté dostat do poslanecké sněmovny.,"0"
2481,100,2658,SUPPORTS,"0","0","0","20 procent je dostatečný počet pro to, aby se strana dostala do sněmovny.",1615897195,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Petr Robejšek se chce v příštích volbách se stranou Realisté dostat do poslanecké sněmovny.,"0"
5123,127,2658,SUPPORTS,"0","0","0",,1616874798,1616874798,"0",,Petr Robejšek se chce v příštích volbách se stranou Realisté dostat do poslanecké sněmovny.,"0"
2285,103,2659,NOT ENOUGH INFO,"0","0","0",,1615823873,1615823873,"0",,Petr Robejšek rozpustil stranu Realisté.,"0"
2353,99,2659,REFUTES,"0","0","0",,1615838853,1617889046,1,,Petr Robejšek rozpustil stranu Realisté.,"0"
2337,99,2660,SUPPORTS,"0","0","0",,1615838344,1615838344,"0",,Stranu Realisté založil politolog.,"0"
2401,83,2660,SUPPORTS,"0","0","0",,1615844892,1615844892,"0",,Stranu Realisté založil politolog.,"0"
5684,131,2660,SUPPORTS,"0","0","0",,1616963708,1616963708,"0",,Stranu Realisté založil politolog.,"0"
2235,92,2661,REFUTES,"0","0","0",,1615820459,1632494354,1,,Robejšek odhaduje volební potenciál Realistů na 10 %.,"0"
2394,85,2661,REFUTES,"0","0","0",,1615842257,1632494354,1,,Robejšek odhaduje volební potenciál Realistů na 10 %.,"0"
5698,131,2661,REFUTES,"0","0","0",,1616964159,1632494354,1,,Robejšek odhaduje volební potenciál Realistů na 10 %.,"0"
2256,103,2662,SUPPORTS,"0",1,"0",,1615821853,1615821853,"0",,Giuseppe Verdi skládal opery.,"0"
2354,99,2662,SUPPORTS,"0","0","0",,1615838875,1615838875,"0",,Giuseppe Verdi skládal opery.,"0"
2610,98,2662,SUPPORTS,"0","0","0",,1615922660,1615922660,"0",,Giuseppe Verdi skládal opery.,"0"
5595,114,2662,SUPPORTS,"0","0","0",,1616961705,1616961705,"0",,Giuseppe Verdi skládal opery.,"0"
2198,92,2663,REFUTES,"0","0","0",,1615819192,1615819192,"0",,Giuseppe Verdi byl jazzový skladatel.,"0"
2257,103,2663,REFUTES,"0",1,"0",,1615821876,1615821876,"0",,Giuseppe Verdi byl jazzový skladatel.,"0"
2446,96,2663,REFUTES,"0","0","0",,1615886833,1615886833,"0",,Giuseppe Verdi byl jazzový skladatel.,"0"
2224,103,2664,SUPPORTS,"0",1,"0",,1615820067,1615820067,"0",,Giuseppe Verdi byl Ital.,"0"
2385,85,2664,SUPPORTS,"0","0","0",Zemí zmíněnou na konci odstavce je míněna Itálie.,1615841812,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Giuseppe Verdi byl Ital.,"0"
2393,83,2664,NOT ENOUGH INFO,"0","0","0",,1615842230,1619708474,1,,Giuseppe Verdi byl Ital.,"0"
2220,103,2665,SUPPORTS,"0",1,"0",,1615819976,1615819976,"0",,Giuseppe Verdi složil operu Aida.,"0"
2327,99,2665,SUPPORTS,"0","0","0",,1615837897,1615837897,"0",,Giuseppe Verdi složil operu Aida.,"0"
2406,83,2665,SUPPORTS,"0","0","0",,1615846063,1615846063,"0",,Giuseppe Verdi složil operu Aida.,"0"
2242,92,2666,SUPPORTS,"0","0","0",,1615820694,1615820694,"0",,Giuseppe Verdi byl zainteresovaný v hudbě.,"0"
2255,103,2666,SUPPORTS,"0",1,"0",,1615821848,1615821848,"0",,Giuseppe Verdi byl zainteresovaný v hudbě.,"0"
2382,85,2666,SUPPORTS,"0","0","0",,1615841613,1615841613,"0",,Giuseppe Verdi byl zainteresovaný v hudbě.,"0"
2234,92,2667,REFUTES,"0","0","0",,1615820401,1615820401,"0",,Giuseppe Verdi nesložil žádnou operu.,"0"
2249,103,2667,REFUTES,"0",1,"0",,1615821610,1615821610,"0",,Giuseppe Verdi nesložil žádnou operu.,"0"
2314,99,2667,REFUTES,"0","0","0",,1615836823,1615836823,"0",,Giuseppe Verdi nesložil žádnou operu.,"0"
2439,96,2668,SUPPORTS,"0","0","0",,1615886459,1615886459,"0",,Strana Realisté chce bránit českou suverenitu.,"0"
2494,100,2668,SUPPORTS,"0","0","0",,1615899321,1615899321,"0",,Strana Realisté chce bránit českou suverenitu.,"0"
3877,146,2668,SUPPORTS,"0","0","0",do národních zájmů zahrnuji i suverenitu státu,1616451006,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Strana Realisté chce bránit českou suverenitu.,"0"
2428,96,2669,SUPPORTS,"0","0","0",,1615884962,1615884962,"0",,Strana Realisté chce bránit tradiční hodnoty.,"0"
2477,100,2669,SUPPORTS,"0","0","0","Rodinu, bezpečnost a národní zájmy lze brát jako tradiční hodnoty.",1615895842,1629638746,1,,Strana Realisté chce bránit tradiční hodnoty.,"0"
6157,136,2669,NOT ENOUGH INFO,"0","0","0",,1617217055,1617260367,1,,Strana Realisté chce bránit tradiční hodnoty.,"0"
2380,85,2670,NOT ENOUGH INFO,"0","0","0",,1615841168,1615841168,"0",,Strana Realisté plánuje zrušit DPH u piva.,"0"
2447,96,2670,NOT ENOUGH INFO,"0","0","0",,1615886848,1615886848,"0",,Strana Realisté plánuje zrušit DPH u piva.,"0"
2363,99,2671,NOT ENOUGH INFO,"0","0","0",,1615839433,1615839433,"0",,Strana Realisté chce pušku do každé rodiny.,"0"
2679,87,2671,NOT ENOUGH INFO,"0","0","0",,1615924405,1615924405,"0",,Strana Realisté chce pušku do každé rodiny.,"0"
5667,131,2671,NOT ENOUGH INFO,"0","0","0",,1616963130,1616963130,"0",,Strana Realisté chce pušku do každé rodiny.,"0"
2245,92,2672,NOT ENOUGH INFO,"0","0","0",,1615820759,1615820759,"0",,Strana Realisté chce stejnopohlavní svazky.,"0"
2430,96,2672,NOT ENOUGH INFO,"0","0","0",,1615885100,1615885100,"0",,Strana Realisté chce stejnopohlavní svazky.,"0"
2331,99,2673,NOT ENOUGH INFO,"0","0","0","Nevíme ze zdrojového článku jaký typ rodiny chce hájit. Můžeme si to domyslet na základě pojmu ""pravicově konzervativní"" ",1615838172,1636390110,1,,Petr Robejšek chce hájit tradiční rodinu.,"0"
2364,85,2673,NOT ENOUGH INFO,"0","0","0",,1615839473,1632323245,1,,Petr Robejšek chce hájit tradiční rodinu.,"0"
5878,139,2673,NOT ENOUGH INFO,"0","0","0",,1617136025,1632323245,1,,Petr Robejšek chce hájit tradiční rodinu.,"0"
2283,103,2674,NOT ENOUGH INFO,"0","0","0",,1615823785,1619708474,1,,Strana Realisté považuje konstrukt tradiční rodiny za zastaralý.,"0"
2486,100,2674,REFUTES,"0","0","0",,1615898005,1615898005,"0",,Strana Realisté považuje konstrukt tradiční rodiny za zastaralý.,"0"
2202,92,2675,SUPPORTS,"0","0","0",,1615819410,1615819410,"0",,Giuseppe Verdi naposledy vydechl 27. ledna 1901.,"0"
2258,103,2675,SUPPORTS,"0",1,"0",,1615821883,1615821883,"0",,Giuseppe Verdi naposledy vydechl 27. ledna 1901.,"0"
2330,99,2675,SUPPORTS,"0","0","0","""Naposledy vydechl"" je synonymum pro slovo ""zemřel"".",1615838053,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Giuseppe Verdi naposledy vydechl 27. ledna 1901.,"0"
4991,119,2675,SUPPORTS,"0","0","0",,1616861923,1616861923,"0",,Giuseppe Verdi naposledy vydechl 27. ledna 1901.,"0"
5447,114,2675,SUPPORTS,"0","0","0",,1616959384,1616959384,"0",,Giuseppe Verdi naposledy vydechl 27. ledna 1901.,"0"
5895,139,2675,SUPPORTS,"0","0","0",,1617136599,1617136599,"0",,Giuseppe Verdi naposledy vydechl 27. ledna 1901.,"0"
2208,103,2676,REFUTES,"0",1,"0",,1615819605,1630058017,1,,Giuseppe Verdi zemřel 27. února 1901.,"0"
2243,92,2676,REFUTES,"0","0","0",,1615820704,1630058017,1,,Giuseppe Verdi zemřel 27. února 1901.,"0"
2359,85,2676,REFUTES,"0","0","0",,1615839154,1630058017,1,,Giuseppe Verdi zemřel 27. února 1901.,"0"
5094,127,2676,REFUTES,"0","0","0",,1616873402,1630058017,1,,Giuseppe Verdi zemřel 27. února 1901.,"0"
2244,92,2677,NOT ENOUGH INFO,"0","0","0",,1615820722,1615820722,"0",,Giuseppe Verdi zemřel v Miláně.,"0"
2263,103,2677,NOT ENOUGH INFO,"0",1,"0",,1615822040,1632323245,1,,Giuseppe Verdi zemřel v Miláně.,"0"
2347,99,2677,NOT ENOUGH INFO,"0","0","0","Z textu víme pouze informace, kdy Verdi skonal a že se milánskou La Scalou spojil většinu tvůrčího života.",1615838619,1636390110,"0",podmínka není podmínka,Giuseppe Verdi zemřel v Miláně.,"0"
2267,103,2678,SUPPORTS,"0",1,"0",27. ledna 1901 byla neděle.,1615822086,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Giuseppe Verdi zemřel v neděli 27. ledna 1901.,"0"
2381,85,2678,SUPPORTS,"0","0","0",27. ledna 1901 byla neděle.,1615841469,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Giuseppe Verdi zemřel v neděli 27. ledna 1901.,"0"
2689,109,2678,SUPPORTS,"0","0","0",,1615926605,1615926605,"0",,Giuseppe Verdi zemřel v neděli 27. ledna 1901.,"0"
2254,103,2679,SUPPORTS,"0",1,"0",,1615821837,1615821837,"0",,Giuseppe Verdi zemřel ve 20. století.,"0"
2321,99,2679,SUPPORTS,"0","0","0",Rok 1901 patří do 20. století.,1615837414,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Giuseppe Verdi zemřel ve 20. století.,"0"
2369,85,2679,SUPPORTS,"0","0","0",,1615839828,1615839828,"0",,Giuseppe Verdi zemřel ve 20. století.,"0"
5704,131,2679,SUPPORTS,"0","0","0",,1616964587,1616964587,"0",,Giuseppe Verdi zemřel ve 20. století.,"0"
5796,121,2679,SUPPORTS,"0","0","0",,1617038163,1617038163,"0",,Giuseppe Verdi zemřel ve 20. století.,"0"
2248,103,2680,REFUTES,"0",1,"0",,1615821598,1615821598,"0",,Giuseppe Verdi byl naživu v roce 1902.,"0"
2561,102,2680,REFUTES,"0","0","0",,1615915354,1615915354,"0",,Giuseppe Verdi byl naživu v roce 1902.,"0"
2600,87,2680,REFUTES,"0","0","0",,1615922240,1615922240,"0",,Giuseppe Verdi byl naživu v roce 1902.,"0"
2264,103,2681,SUPPORTS,"0",1,"0",,1615822052,1615822052,"0",,Rodné městečko Giuseppe Verdiho se jmenuje Le Roncole.,"0"
2367,85,2681,SUPPORTS,"0","0","0",,1615839624,1615839624,"0",,Rodné městečko Giuseppe Verdiho se jmenuje Le Roncole.,"0"
2518,81,2681,SUPPORTS,"0","0","0",,1615903965,1615903965,"0",,Rodné městečko Giuseppe Verdiho se jmenuje Le Roncole.,"0"
6083,136,2681,SUPPORTS,"0","0","0",,1617214811,1617214811,"0",,Rodné městečko Giuseppe Verdiho se jmenuje Le Roncole.,"0"
2253,103,2682,REFUTES,"0",1,"0",,1615821831,1615821831,"0",,Giuseppe Verdi se narodil v Římě.,"0"
2556,102,2682,SUPPORTS,"0","0","0",,1615914775,1617880615,1,,Giuseppe Verdi se narodil v Římě.,"0"
2656,98,2682,REFUTES,"0","0","0",,1615923902,1632479137,1,,Giuseppe Verdi se narodil v Římě.,"0"
2251,103,2683,NOT ENOUGH INFO,"0",1,"0",,1615821816,1619723208,1,,Giuseppe Verdi bydlel v Le Roncole.,"0"
2318,99,2683,SUPPORTS,"0","0","0","Předpokládáme, že ve svém rodném městě také bydlel.",1615837051,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Giuseppe Verdi bydlel v Le Roncole.,"0"
2437,96,2683,SUPPORTS,"0","0","0",,1615886364,1615886364,"0",,Giuseppe Verdi bydlel v Le Roncole.,"0"
2218,103,2684,SUPPORTS,"0",1,"0",,1615819953,1615819953,"0",,Giuseppe Verdi se narodil v italském městečku Le Roncole.,"0"
2231,92,2684,SUPPORTS,"0","0","0",,1615820238,1615820238,"0",,Giuseppe Verdi se narodil v italském městečku Le Roncole.,"0"
2448,96,2684,SUPPORTS,"0","0","0",,1615886864,1615886864,"0",,Giuseppe Verdi se narodil v italském městečku Le Roncole.,"0"
4588,115,2684,SUPPORTS,"0","0","0",,1616773123,1616773123,"0",,Giuseppe Verdi se narodil v italském městečku Le Roncole.,"0"
6589,91,2684,NOT ENOUGH INFO,"0","0","0",,1619908874,1620140959,1,,Giuseppe Verdi se narodil v italském městečku Le Roncole.,"0"
2260,103,2685,SUPPORTS,"0",1,"0",,1615821928,1615821928,"0",,Giuseppe Verdi se narodil v Itálii.,"0"
2352,99,2685,SUPPORTS,"0","0","0",,1615838839,1615838839,"0",,Giuseppe Verdi se narodil v Itálii.,"0"
2495,100,2685,SUPPORTS,"0","0","0",,1615899349,1615899349,"0",,Giuseppe Verdi se narodil v Itálii.,"0"
6093,136,2685,SUPPORTS,"0","0","0",,1617215024,1617215024,"0",,Giuseppe Verdi se narodil v Itálii.,"0"
2216,103,2687,SUPPORTS,"0",1,"0",,1615819934,1615819934,"0",,Le Roncole je italské městečko ležící na severu.,"0"
2361,85,2687,SUPPORTS,"0","0","0","Pokud ""na severu"" znamená ""na severu země"".",1615839337,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Le Roncole je italské městečko ležící na severu.,"0"
2436,96,2687,SUPPORTS,"0","0","0",,1615886308,1615886308,"0",,Le Roncole je italské městečko ležící na severu.,"0"
2222,103,2688,SUPPORTS,"0",1,"0",,1615819991,1615819991,"0",,Městečko Le Roncole se nachází na severu Itálie.,"0"
2320,99,2688,SUPPORTS,"0","0","0",,1615837261,1615837261,"0",,Městečko Le Roncole se nachází na severu Itálie.,"0"
2419,96,2688,NOT ENOUGH INFO,"0","0","0",,1615884168,1617889046,1,,Městečko Le Roncole se nachází na severu Itálie.,"0"
5757,138,2688,SUPPORTS,"0","0","0",,1616978989,1616978989,"0",,Městečko Le Roncole se nachází na severu Itálie.,"0"
2223,103,2689,NOT ENOUGH INFO,"0",1,"0",,1615820000,1615820000,"0",,Městečko Le Roncole leží v horách.,"0"
2238,92,2689,NOT ENOUGH INFO,"0","0","0",,1615820545,1615820545,"0",,Městečko Le Roncole leží v horách.,"0"
2390,85,2689,NOT ENOUGH INFO,"0","0","0",,1615842122,1615842122,"0",,Městečko Le Roncole leží v horách.,"0"
4552,115,2689,SUPPORTS,"0","0","0",,1616772079,1620148096,1,,Městečko Le Roncole leží v horách.,"0"
2262,103,2690,NOT ENOUGH INFO,"0",1,"0",,1615821955,1615821955,"0",,Městečko Le Roncole leží v italské provincii Parma.,"0"
2362,99,2690,NOT ENOUGH INFO,"0","0","0","Víme že Le Roncole leží v severní Itálii, není však z textu jasné o jako provincii se jedná.",1615839380,1615839380,"0",,Městečko Le Roncole leží v italské provincii Parma.,"0"
2399,83,2690,NOT ENOUGH INFO,"0","0","0",,1615843223,1615843223,"0",,Městečko Le Roncole leží v italské provincii Parma.,"0"
2252,103,2691,SUPPORTS,"0",1,"0",,1615821825,1615821825,"0",,Městečko Le Roncole leží v evropské zemi.,"0"
2335,99,2691,SUPPORTS,"0","0","0",Městečko Le Roncole se nachází na severu Itálie a Itálie je evropská země.,1615838269,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Městečko Le Roncole leží v evropské zemi.,"0"
2379,85,2691,SUPPORTS,"0","0","0","""země"" je míněna Itálie. Itálie je evropská země.",1615841120,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Městečko Le Roncole leží v evropské zemi.,"0"
3148,161,2691,NOT ENOUGH INFO,"0","0","0",,1616075421,1620145243,1,,Městečko Le Roncole leží v evropské zemi.,"0"
5875,139,2691,SUPPORTS,"0","0","0",,1617135918,1617135918,"0",,Městečko Le Roncole leží v evropské zemi.,"0"
2227,103,2692,REFUTES,"0",1,"0",,1615820107,1615820107,"0",,Le Roncole je francouzské město.,"0"
2329,99,2692,REFUTES,"0","0","0",Le Roncole se nachází na severu Itálie.,1615838003,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Le Roncole je francouzské město.,"0"
2368,85,2692,REFUTES,"0","0","0","""zemí"" na konci odstavci je míněna Itálie.",1615839746,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Le Roncole je francouzské město.,"0"
2221,103,2693,SUPPORTS,"0",1,"0",,1615819983,1615819983,"0",,Operu Aida složil Giuseppe Verdi.,"0"
2328,99,2693,SUPPORTS,"0","0","0",,1615837912,1615837912,"0",,Operu Aida složil Giuseppe Verdi.,"0"
2487,100,2693,SUPPORTS,"0","0","0",,1615898019,1615898019,"0",,Operu Aida složil Giuseppe Verdi.,"0"
5607,160,2693,SUPPORTS,"0","0","0",,1616961944,1616961944,"0",,Operu Aida složil Giuseppe Verdi.,"0"
2265,103,2694,SUPPORTS,"0",1,"0",,1615822059,1615822059,"0",,Giuseppe Verdi stojí za vznikem opery La Traviata.,"0"
2316,99,2694,SUPPORTS,"0","0","0",,1615836916,1615836916,"0",,Giuseppe Verdi stojí za vznikem opery La Traviata.,"0"
2403,83,2694,SUPPORTS,"0","0","0",,1615845180,1615845180,"0",,Giuseppe Verdi stojí za vznikem opery La Traviata.,"0"
3157,161,2694,SUPPORTS,"0","0","0",,1616075647,1616075647,"0",,Giuseppe Verdi stojí za vznikem opery La Traviata.,"0"
2259,103,2695,REFUTES,"0",1,"0",,1615821923,1615821923,"0",,Giuseppe Verdi složil funkci předsedy vlády.,"0"
2499,100,2695,NOT ENOUGH INFO,"0","0","0",,1615899770,1619708474,1,,Giuseppe Verdi složil funkci předsedy vlády.,"0"
2559,102,2695,REFUTES,"0","0","0",,1615915195,1615915195,"0",,Giuseppe Verdi složil funkci předsedy vlády.,"0"
2219,103,2696,SUPPORTS,"0",1,"0",,1615819964,1615819964,"0",,Italský skladatel Giuseppe Verdi stvořil oblíbenou operu Aida.,"0"
2376,85,2696,SUPPORTS,"0","0","0",,1615840843,1615840843,"0",,Italský skladatel Giuseppe Verdi stvořil oblíbenou operu Aida.,"0"
2551,102,2696,SUPPORTS,"0","0","0",,1615914009,1615914009,"0",,Italský skladatel Giuseppe Verdi stvořil oblíbenou operu Aida.,"0"
2200,92,2697,SUPPORTS,"0","0","0",,1615819305,1615819305,"0",,Giuseppe Verdi skládal opery.,"0"
2266,103,2697,SUPPORTS,"0",1,"0",,1615822066,1615822066,"0",,Giuseppe Verdi skládal opery.,"0"
2336,99,2697,SUPPORTS,"0","0","0",,1615838293,1615838293,"0",,Giuseppe Verdi skládal opery.,"0"
2229,92,2698,REFUTES,"0","0","0",,1615820154,1615820154,"0",,"Aida není opera, kterou napsal Giuseppe Verdi.","0"
2268,103,2698,REFUTES,"0",1,"0",,1615822093,1615822093,"0",,"Aida není opera, kterou napsal Giuseppe Verdi.","0"
2341,99,2698,REFUTES,"0","0","0",,1615838424,1615838424,"0",,"Aida není opera, kterou napsal Giuseppe Verdi.","0"
5987,168,2698,SUPPORTS,"0","0","0",,1617183261,1617738896,1,,"Aida není opera, kterou napsal Giuseppe Verdi.","0"
2261,103,2700,SUPPORTS,"0",1,"0",,1615821937,1615821937,"0",,14 astronautů zemřelo při haváriích raketoplánů Columbie a Challenger.,"0"
2386,85,2700,SUPPORTS,"0","0","0",,1615841967,1615841967,"0",,14 astronautů zemřelo při haváriích raketoplánů Columbie a Challenger.,"0"
2843,95,2700,SUPPORTS,"0","0","0",Jedná se pouze o americké raketoplány.,1615976333,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,14 astronautů zemřelo při haváriích raketoplánů Columbie a Challenger.,"0"
5247,143,2700,SUPPORTS,"0","0","0",,1616899530,1616899530,"0",,14 astronautů zemřelo při haváriích raketoplánů Columbie a Challenger.,"0"
2225,103,2701,SUPPORTS,"0",1,"0",,1615820079,1615820079,"0",,Při haváriích raketoplánů Challenger a Columbie zahynulo 14 lidí.,"0"
2506,81,2701,SUPPORTS,"0","0","0",,1615902454,1615902454,"0",,Při haváriích raketoplánů Challenger a Columbie zahynulo 14 lidí.,"0"
2643,98,2701,SUPPORTS,"0","0","0",,1615923633,1615923633,"0",,Při haváriích raketoplánů Challenger a Columbie zahynulo 14 lidí.,"0"
2207,103,2702,REFUTES,"0",1,"0",,1615819585,1617889046,1,,Při haváriích automobilů Challenger a Columbie zahynulo 14 astronautů.,"0"
2365,85,2702,NOT ENOUGH INFO,"0","0","0",,1615839531,1615839531,"0",,Při haváriích automobilů Challenger a Columbie zahynulo 14 astronautů.,"0"
2608,98,2702,REFUTES,"0","0","0",,1615922587,1617889046,1,,Při haváriích automobilů Challenger a Columbie zahynulo 14 astronautů.,"0"
4800,124,2702,REFUTES,"0","0","0",,1616843388,1617889046,1,,Při haváriích automobilů Challenger a Columbie zahynulo 14 astronautů.,"0"
2211,103,2703,SUPPORTS,"0",1,"0",,1615819755,1615819755,"0",,Při haváriích raketoplánů Challenger a Columbie zahynulo dohromady 14 amerických astronautů.,"0"
2566,102,2703,NOT ENOUGH INFO,"0","0","0",,1615916419,1619725087,1,,Při haváriích raketoplánů Challenger a Columbie zahynulo dohromady 14 amerických astronautů.,"0"
2602,98,2703,SUPPORTS,"0","0","0",,1615922333,1615922333,"0",,Při haváriích raketoplánů Challenger a Columbie zahynulo dohromady 14 amerických astronautů.,"0"
2250,103,2704,SUPPORTS,"0",1,"0",,1615821625,1615821625,"0",,Při haváriích amerických raketoplánů zemřelo 14 lidí.,"0"
2358,99,2704,SUPPORTS,"0","0","0",Dvě sedmičlenné posádky čítají dohromady 14 lidí.,1615839130,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Při haváriích amerických raketoplánů zemřelo 14 lidí.,"0"
2568,102,2704,SUPPORTS,"0","0","0",,1615916501,1615916501,"0",,Při haváriích amerických raketoplánů zemřelo 14 lidí.,"0"
5167,126,2704,SUPPORTS,"0","0","0",,1616875749,1616875749,"0",,Při haváriích amerických raketoplánů zemřelo 14 lidí.,"0"
2217,103,2705,REFUTES,"0",1,"0",,1615819943,1615819943,"0",,Při haváriích raketoplánů Columbie a Challenger nikdo nezemřel.,"0"
2582,102,2705,SUPPORTS,"0","0","0",,1615918146,1617889046,1,,Při haváriích raketoplánů Columbie a Challenger nikdo nezemřel.,"0"
2803,84,2705,SUPPORTS,"0","0","0",,1615975452,1617889046,1,,Při haváriích raketoplánů Columbie a Challenger nikdo nezemřel.,"0"
2804,84,2705,REFUTES,"0","0","0",,1615975492,1615975492,"0",,Při haváriích raketoplánů Columbie a Challenger nikdo nezemřel.,"0"
2309,99,2710,REFUTES,"0",1,"0",,1615836611,1620140126,1,,V roce 1996 bylo ve Srebrenici zavražděno kolem 8000 bosenských Muslimů.,"0"
2377,85,2710,NOT ENOUGH INFO,"0","0","0",,1615840946,1615840946,"0",,V roce 1996 bylo ve Srebrenici zavražděno kolem 8000 bosenských Muslimů.,"0"
2422,96,2710,REFUTES,"0","0","0",,1615884530,1620140126,1,,V roce 1996 bylo ve Srebrenici zavražděno kolem 8000 bosenských Muslimů.,"0"
2313,99,2711,SUPPORTS,"0",1,"0",,1615836690,1615836690,"0",,V červenci roku 1995 bylo ve Srebrenici zavražděno kolem 8000 bosenských Muslimů.,"0"
2502,100,2711,REFUTES,"0","0","0",V Srebrenici bylo vyvražděno 800 bosenských muslimů.,1615900125,1617880615,1,,V červenci roku 1995 bylo ve Srebrenici zavražděno kolem 8000 bosenských Muslimů.,"0"
2581,102,2711,SUPPORTS,"0","0","0",,1615918083,1615918083,"0",,V červenci roku 1995 bylo ve Srebrenici zavražděno kolem 8000 bosenských Muslimů.,"0"
2311,99,2715,REFUTES,"0",1,"0",,1615836652,1615836652,"0",,Karel Loprais se podruhé účastnil Dakaru v roce 1986.,"0"
2405,83,2715,REFUTES,"0","0","0",,1615846047,1615846047,"0",,Karel Loprais se podruhé účastnil Dakaru v roce 1986.,"0"
2416,96,2715,REFUTES,"0","0","0",,1615883695,1615883695,"0",,Karel Loprais se podruhé účastnil Dakaru v roce 1986.,"0"
2638,98,2716,NOT ENOUGH INFO,"0","0","0",,1615923500,1619713947,1,,Karel Loprais se poprvé účastnil závodu v Africe v roce 1986.,"0"
2833,84,2716,SUPPORTS,"0","0","0",,1615976187,1615976187,"0",,Karel Loprais se poprvé účastnil závodu v Africe v roce 1986.,"0"
3038,101,2716,SUPPORTS,"0","0","0",,1616016788,1616016788,"0",,Karel Loprais se poprvé účastnil závodu v Africe v roce 1986.,"0"
2308,99,2717,SUPPORTS,"0",1,"0",Kamion je hovorový výraz pro nákladní vůz.,1615836566,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Tatra vyrábí kamiony.,"0"
2434,96,2717,SUPPORTS,"0","0","0",,1615886066,1615886066,"0",,Tatra vyrábí kamiony.,"0"
2474,100,2717,SUPPORTS,"0","0","0",,1615895605,1615895605,"0",,Tatra vyrábí kamiony.,"0"
2373,85,2718,SUPPORTS,"0","0","0",Nákladní vůz je automobil,1615840728,1636390110,"0",podmínka je zbytečná,Tatra vyrábí automobily.,"0"
2455,96,2718,REFUTES,"0","0","0",,1615887132,1617880615,1,,Tatra vyrábí automobily.,"0"
2307,99,2719,SUPPORTS,"0",1,"0",,1615836441,1615836441,"0",,Tatra vyslala v roce 1986 na Dakar dvě nákladní vozidla.,"0"
2536,81,2719,SUPPORTS,"0","0","0",,1615907316,1615907316,"0",,Tatra vyslala v roce 1986 na Dakar dvě nákladní vozidla.,"0"
2609,87,2719,SUPPORTS,"0","0","0",,1615922613,1615922613,"0",,Tatra vyslala v roce 1986 na Dakar dvě nákladní vozidla.,"0"
2312,99,2720,REFUTES,"0",1,"0",,1615836664,1615836664,"0",,V roce 1986 vyslala Tatra na Dakar čtyři kamiony.,"0"
2375,85,2720,REFUTES,"0","0","0",,1615840812,1629629885,1,,V roce 1986 vyslala Tatra na Dakar čtyři kamiony.,"0"
2400,83,2720,REFUTES,"0","0","0",,1615844589,1629629885,1,,V roce 1986 vyslala Tatra na Dakar čtyři kamiony.,"0"
2306,99,2721,SUPPORTS,"0",1,"0",,1615836396,1615836396,"0",,V roce 1986 vyslala Tatra do Afriky dva kamiony.,"0"
2451,96,2721,SUPPORTS,"0","0","0",Dakar je v Africe,1615887014,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,V roce 1986 vyslala Tatra do Afriky dva kamiony.,"0"
2493,100,2721,SUPPORTS,"0","0","0",,1615899232,1615899232,"0",,V roce 1986 vyslala Tatra do Afriky dva kamiony.,"0"
2310,99,2722,REFUTES,"0",1,"0",,1615836622,1615836622,"0",,V roce 1986 Tatra odmítla vyslat na Dakar dva kamiony.,"0"
2371,85,2722,REFUTES,"0","0","0",,1615840372,1615840372,"0",,V roce 1986 Tatra odmítla vyslat na Dakar dva kamiony.,"0"
2540,81,2722,REFUTES,"0","0","0",,1615907431,1615907431,"0",,V roce 1986 Tatra odmítla vyslat na Dakar dva kamiony.,"0"
6159,136,2722,REFUTES,"0","0","0",,1617217095,1617217095,"0",,V roce 1986 Tatra odmítla vyslat na Dakar dva kamiony.,"0"
2497,100,2724,SUPPORTS,"0","0","0",,1615899378,1615899378,"0",,Dálkový pochod do Telče šlo přes 130 účastníků.,"0"
2633,87,2724,SUPPORTS,"0","0","0",,1615923352,1615923352,"0",,Dálkový pochod do Telče šlo přes 130 účastníků.,"0"
